2020-04-04 22:27:02.275870,60139,43616464
2020-04-04 22:28:02.239236,60150,43658105
2020-04-04 22:29:02.226437,60155,43658630
2020-04-04 22:30:02.425293,60160,43662350
2020-04-04 22:31:02.420963,60160,43662350
2020-04-04 22:32:02.418988,60165,43663550
2020-04-04 22:33:02.382198,60179,43667907
2020-04-04 22:34:02.372489,60185,43672770
2020-04-04 22:35:02.318704,60189,43673320
2020-04-04 22:36:02.301951,60197,43676970
2020-04-04 22:37:02.262653,60207,43683320
2020-04-04 22:38:02.435688,60217,43685038
2020-04-04 22:39:02.513798,60224,43686413
2020-04-04 22:40:02.534060,60231,43697023
2020-04-04 22:41:02.497952,60249,43726869
2020-04-04 22:42:02.477399,60249,43726869
2020-04-04 22:43:02.469352,60257,43728532
2020-04-04 22:44:04.505354,60261,43729550
2020-04-04 22:45:02.488420,60264,43729641
2020-04-04 22:46:02.470081,60281,43751522
2020-04-04 22:47:02.446868,60281,43751522
2020-04-04 22:48:02.428558,60287,43791262
2020-04-04 22:49:02.621222,60293,43795812
2020-04-04 22:50:02.735802,60301,43805012
2020-04-04 22:51:02.786010,60316,43817982
2020-04-04 22:52:02.783855,60316,43817982
2020-04-04 22:53:02.860333,60321,43820842
2020-04-04 22:54:02.841998,60327,43822702
2020-04-04 22:55:02.830995,60335,43824171
2020-04-04 22:56:02.903683,60355,43829144
2020-04-04 22:57:04.157411,60355,43829144
2020-04-04 22:58:02.152747,60362,43856844
2020-04-04 22:59:02.147026,60369,43859949
2020-04-04 23:00:02.282427,60374,43860263
2020-04-04 23:01:02.262973,60382,43861723
2020-04-04 23:02:02.222019,60382,43861723
2020-04-04 23:03:02.218932,60390,43873052
2020-04-04 23:04:02.177370,60396,43874651
2020-04-04 23:05:02.247787,60403,43876411
2020-04-04 23:06:02.299170,60416,43880591
2020-04-04 23:07:02.316223,60416,43880591
2020-04-04 23:08:02.295511,60419,43881642
2020-04-04 23:09:02.342762,60425,43884042
2020-04-04 23:10:03.105766,60431,43885642
2020-04-04 23:11:02.124381,60447,43951758
2020-04-04 23:12:02.841381,60447,43951758
2020-04-04 23:13:02.893960,60453,43952428
2020-04-04 23:14:05.525511,60463,43962359
2020-04-04 23:15:02.610630,60469,43963471
2020-04-04 23:16:02.587586,60481,43970726
2020-04-04 23:17:02.605447,60481,43970726
2020-04-04 23:18:02.669887,60489,43975944
2020-04-04 23:19:02.700315,60492,43976243
2020-04-04 23:20:02.753349,60492,43976243
2020-04-04 23:21:02.812099,60493,43976253
2020-04-04 23:22:02.815584,60493,43976253
2020-04-04 23:23:02.827163,60493,43976253
2020-04-04 23:24:02.784164,60493,43976253
2020-04-04 23:25:02.853500,60495,43976283
2020-04-04 23:26:02.998842,60495,43976283
2020-04-04 23:27:01.982525,60495,43976283
2020-04-04 23:28:01.946577,60496,43976483
2020-04-04 23:29:02.967725,60496,43976483
2020-04-04 23:30:03.159822,60496,43976483
2020-04-04 23:31:02.289260,60497,43976583
2020-04-04 23:32:02.212203,60497,43976583
2020-04-04 23:33:02.188834,60497,43976583
2020-04-04 23:34:02.204598,60497,43976583
2020-04-04 23:35:02.220556,60497,43976583
2020-04-04 23:36:02.229813,60499,43981683
2020-04-04 23:37:02.210742,60499,43981683
2020-04-04 23:38:02.249147,60500,43981983
2020-04-04 23:39:02.251974,60501,43982033
2020-04-04 23:40:02.443124,60502,43982233
2020-04-04 23:41:02.470135,60502,43982233
2020-04-04 23:42:02.420718,60502,43982233
2020-04-04 23:43:02.485465,60503,43982383
2020-04-04 23:44:02.514493,60503,43982383
2020-04-04 23:45:02.475290,60503,43982383
2020-04-04 23:46:02.541850,60504,43982483
2020-04-04 23:47:02.530700,60504,43982483
2020-04-04 23:48:02.541511,60504,43982483
2020-04-04 23:49:02.579959,60504,43982483
2020-04-04 23:50:02.681552,60506,43982883
2020-04-04 23:51:02.651226,60506,43982883
2020-04-04 23:52:02.659470,60506,43982883
2020-04-04 23:53:02.634419,60506,43982883
2020-04-04 23:54:02.679894,60506,43982883
2020-04-04 23:55:02.622243,60506,43982883
2020-04-04 23:56:02.593088,60506,43982883
2020-04-04 23:57:02.575205,60506,43982883
2020-04-04 23:58:02.582791,60507,43982888
2020-04-04 23:59:02.767424,60507,43982888
2020-04-05 00:00:03.519790,60507,43982888
2020-04-05 00:01:02.561972,60517,44035299
2020-04-05 00:02:02.654188,60517,44035299
2020-04-05 00:03:02.743572,60527,44073640
2020-04-05 00:04:02.795627,60536,44085981
2020-04-05 00:05:02.776331,60542,44090717
2020-04-05 00:06:02.728337,60553,44103977
2020-04-05 00:07:02.716724,60553,44103977
2020-04-05 00:08:02.705619,60559,44107428
2020-04-05 00:09:02.665097,60561,44107638
2020-04-05 00:10:02.747414,60568,44109001
2020-04-05 00:11:02.707433,60578,44112452
2020-04-05 00:12:02.753605,60578,44112452
2020-04-05 00:13:02.797479,60587,44118456
2020-04-05 00:14:02.780595,60587,44118456
2020-04-05 00:15:02.780112,60598,44129472
2020-04-05 00:16:02.729515,60607,44134922
2020-04-05 00:17:02.821160,60607,44134922
2020-04-05 00:18:02.769766,60617,44149983
2020-04-05 00:19:02.795091,60623,44152234
2020-04-05 00:20:03.569637,60640,44157406
2020-04-05 00:21:02.617268,60648,44162774
2020-04-05 00:22:02.620710,60648,44162774
2020-04-05 00:23:02.739558,60658,44165180
2020-04-05 00:24:02.807707,60661,44165740
2020-04-05 00:25:02.858355,60669,44171813
2020-04-05 00:26:02.821010,60674,44175163
2020-04-05 00:27:02.867179,60674,44175163
2020-04-05 00:28:02.910759,60682,44178910
2020-04-05 00:29:03.076179,60695,44194871
2020-04-05 00:30:02.231294,60710,44197850
2020-04-05 00:31:02.510892,60715,44199135
2020-04-05 00:32:02.557877,60715,44199135
2020-04-05 00:33:02.579567,60724,44215517
2020-04-05 00:34:02.595969,60727,44216242
2020-04-05 00:35:02.657295,60737,44222582
2020-04-05 00:36:02.734823,60745,44224748
2020-04-05 00:37:02.704481,60745,44224748
2020-04-05 00:38:02.681222,60749,44225518
2020-04-05 00:39:02.686827,60752,44227468
2020-04-05 00:40:02.656143,60764,44251868
2020-04-05 00:41:02.756648,60768,44252174
2020-04-05 00:42:02.716729,60768,44252174
2020-04-05 00:43:02.644952,60772,44256314
2020-04-05 00:44:02.610887,60783,44259664
2020-04-05 00:45:02.545946,60792,44265197
2020-04-05 00:46:02.469502,60798,44265482
2020-04-05 00:47:02.437187,60798,44265482
2020-04-05 00:48:02.395532,60803,44268322
2020-04-05 00:49:02.323702,60808,44268982
2020-04-05 00:50:02.303264,60819,44271726
2020-04-05 00:51:02.272342,60824,44274046
2020-04-05 00:52:02.299569,60824,44274046
2020-04-05 00:53:02.242365,60830,44275698
2020-04-05 00:54:02.169087,60833,44276160
2020-04-05 00:55:02.169671,60841,44278682
2020-04-05 00:56:02.092295,60851,44281674
2020-04-05 00:57:02.065519,60851,44281674
2020-04-05 00:58:02.000433,60853,44282274
2020-04-05 00:59:01.986242,60857,44284344
2020-04-05 01:00:01.963039,60865,44322996
2020-04-05 01:01:04.473237,60865,44322996
2020-04-05 01:02:02.438192,60865,44322996
2020-04-05 01:03:02.374719,60868,44323156
2020-04-05 01:04:02.313736,60874,44324436
2020-04-05 01:05:02.256801,60885,44326174
2020-04-05 01:06:02.233740,60889,44337384
2020-04-05 01:07:02.168020,60889,44337384
2020-04-05 01:08:02.172862,60892,44338734
2020-04-05 01:09:02.166219,60899,44339744
2020-04-05 01:10:02.143607,60906,44343984
2020-04-05 01:11:02.123970,60909,44345014
2020-04-05 01:12:02.141509,60909,44345014
2020-04-05 01:13:02.137466,60920,44351996
2020-04-05 01:14:02.135200,60928,44384766
2020-04-05 01:15:02.124153,60934,44385289
2020-04-05 01:16:02.135549,60939,44385699
2020-04-05 01:17:02.095611,60939,44385699
2020-04-05 01:18:02.180331,60944,44386850
2020-04-05 01:19:02.165517,60948,44392150
2020-04-05 01:20:02.161290,60957,44394150
2020-04-05 01:21:02.130275,60959,44394310
2020-04-05 01:22:02.125102,60959,44394310
2020-04-05 01:23:02.112264,60961,44395371
2020-04-05 01:24:02.111313,60965,44397881
2020-04-05 01:25:02.078035,60970,44398796
2020-04-05 01:26:02.054377,60973,44399296
2020-04-05 01:27:02.050279,60973,44399296
2020-04-05 01:28:06.226600,60977,44405123
2020-04-05 01:29:02.276470,60985,44410177
2020-04-05 01:30:02.261669,60988,44410323
2020-04-05 01:31:02.502701,60994,44412529
2020-04-05 01:32:02.451171,60994,44412529
2020-04-05 01:33:02.403833,60995,44412569
2020-04-05 01:34:02.314565,61005,44459984
2020-04-05 01:35:02.286262,61008,44460234
2020-04-05 01:36:02.410737,61012,44460635
2020-04-05 01:37:02.409405,61012,44460635
2020-04-05 01:38:02.430440,61013,44460735
2020-04-05 01:39:02.421707,61024,44463109
2020-04-05 01:40:02.370813,61024,44463109
2020-04-05 01:41:02.324426,61028,44464170
2020-04-05 01:42:02.591143,61028,44464170
2020-04-05 01:43:02.578231,61029,44464220
2020-04-05 01:44:02.544407,61041,44465840
2020-04-05 01:45:02.491212,61044,44466844
2020-04-05 01:46:02.449789,61045,44466944
2020-04-05 01:47:02.436339,61045,44466944
2020-04-05 01:48:02.422034,61051,44468194
2020-04-05 01:49:02.379781,61056,44474304
2020-04-05 01:50:02.343528,61057,44474804
2020-04-05 01:51:02.313581,61059,44475104
2020-04-05 01:52:02.228125,61059,44475104
2020-04-05 01:53:02.211076,61067,44482254
2020-04-05 01:54:02.139092,61073,44482847
2020-04-05 01:55:02.049797,61074,44483047
2020-04-05 01:56:02.031889,61077,44485003
2020-04-05 01:57:01.992575,61077,44485003
2020-04-05 01:58:01.976896,61079,44485204
2020-04-05 01:59:02.906130,61081,44485308
2020-04-05 02:00:02.862330,61081,44485308
2020-04-05 02:01:03.004303,61083,44487309
2020-04-05 02:02:01.961156,61083,44487309
2020-04-05 02:03:02.869198,61084,44487409
2020-04-05 02:04:02.848065,61089,44488110
2020-04-05 02:05:02.770082,61090,44489110
2020-04-05 02:06:02.692782,61095,44492715
2020-04-05 02:07:02.648432,61095,44492715
2020-04-05 02:08:02.608768,61095,44492715
2020-04-05 02:09:02.537622,61097,44493730
2020-04-05 02:10:02.574074,61102,44495810
2020-04-05 02:11:02.513856,61104,44495821
2020-04-05 02:12:02.483133,61104,44495821
2020-04-05 02:13:02.460863,61104,44495821
2020-04-05 02:14:02.392819,61106,44497108
2020-04-05 02:15:02.316397,61108,44497218
2020-04-05 02:16:02.484467,61110,44499218
2020-04-05 02:17:02.392738,61110,44499218
2020-04-05 02:18:02.319596,61110,44499218
2020-04-05 02:19:02.214223,61112,44501418
2020-04-05 02:20:02.187530,61116,44501658
2020-04-05 02:21:02.130332,61116,44501658
2020-04-05 02:22:02.051355,61116,44501658
2020-04-05 02:23:01.994972,61116,44501658
2020-04-05 02:24:01.927469,61119,44502958
2020-04-05 02:25:02.843917,61120,44503008
2020-04-05 02:26:03.134904,61124,44503073
2020-04-05 02:27:02.110794,61127,44503103
2020-04-05 02:28:02.081265,61127,44503103
2020-04-05 02:29:02.132969,61127,44503103
2020-04-05 02:30:03.745045,61129,44506608
2020-04-05 02:31:02.893526,61133,44507173
2020-04-05 02:32:02.829885,61137,44507879
2020-04-05 02:33:03.582815,61137,44507879
2020-04-05 02:34:02.576682,61139,44508079
2020-04-05 02:35:02.491499,61960,44788512
2020-04-05 02:36:02.410027,61961,44788712
2020-04-05 02:37:02.361054,61961,44788712
2020-04-05 02:38:02.303365,61961,44788712
2020-04-05 02:39:02.283186,61965,44791032
2020-04-05 02:40:02.339652,61969,44791242
2020-04-05 02:41:02.289330,61969,44791242
2020-04-05 02:42:02.231667,61969,44791242
2020-04-05 02:43:02.181708,61969,44791242
2020-04-05 02:44:02.129391,61973,44791552
2020-04-05 02:45:02.092280,61973,44791552
2020-04-05 02:46:02.019011,61973,44791552
2020-04-05 02:47:02.004357,61973,44791552
2020-04-05 02:48:01.933439,61973,44791552
2020-04-05 02:50:02.868551,61979,44792552
2020-04-05 02:51:02.818356,61979,44792552
2020-04-05 02:52:02.753611,61980,44792652
2020-04-05 02:53:02.738330,61980,44792652
2020-04-05 02:54:02.732136,61981,44793652
2020-04-05 02:55:02.668745,61982,44794652
2020-04-05 02:56:02.664982,61982,44794652
2020-04-05 02:57:02.645433,61982,44794652
2020-04-05 02:58:02.569364,61982,44794652
2020-04-05 02:59:02.551597,61984,44794795
2020-04-05 03:00:02.508600,61986,44795805
2020-04-05 03:01:02.664654,61986,44795805
2020-04-05 03:02:02.627876,61986,44795805
2020-04-05 03:03:02.606654,61986,44795805
2020-04-05 03:04:02.530677,61990,44802513
2020-04-05 03:05:02.524448,61993,44803763
2020-04-05 03:06:02.458207,61995,44803788
2020-04-05 03:07:02.407411,61995,44803788
2020-04-05 03:08:02.389261,61995,44803788
2020-04-05 03:09:02.478267,61998,44804348
2020-04-05 03:10:02.501048,61998,44804348
2020-04-05 03:11:02.455153,61999,44814348
2020-04-05 03:12:02.385235,62001,44815358
2020-04-05 03:13:02.292713,62001,44815358
2020-04-05 03:14:02.224703,62004,44816418
2020-04-05 03:15:03.020520,62006,44817688
2020-04-05 03:16:01.940487,62007,44817788
2020-04-05 03:17:02.888506,62007,44817788
2020-04-05 03:18:02.851781,62007,44817788
2020-04-05 03:19:04.094515,62011,44818698
2020-04-05 03:20:02.125515,62011,44818698
2020-04-05 03:21:02.065784,62011,44818698
2020-04-05 03:22:01.987931,62012,44818708
2020-04-05 03:23:01.925890,62012,44818708
2020-04-05 03:24:02.880253,62015,44818868
2020-04-05 03:25:02.863262,62015,44818868
2020-04-05 03:26:02.832334,62016,44818968
2020-04-05 03:27:02.766782,62018,44819568
2020-04-05 03:28:02.749343,62019,44819868
2020-04-05 03:29:02.763493,62023,44820169
2020-04-05 03:30:02.732408,62024,44820209
2020-04-05 03:31:02.866279,62027,44821369
2020-04-05 03:32:02.829515,62027,44821369
2020-04-05 03:33:02.790465,62028,44821419
2020-04-05 03:34:02.713342,62028,44821419
2020-04-05 03:35:02.625699,62028,44821419
2020-04-05 03:37:02.513321,62032,44821759
2020-04-05 03:38:02.491570,62032,44821759
2020-04-05 03:39:02.477075,62032,44821759
2020-04-05 03:40:02.426559,62033,44821764
2020-04-05 03:41:02.368532,62033,44821764
2020-04-05 03:42:02.374415,62033,44821764
2020-04-05 03:43:02.291254,62033,44821764
2020-04-05 03:44:02.242590,62034,44821864
2020-04-05 03:45:02.195543,62035,44822164
2020-04-05 03:46:02.109654,62036,44823164
2020-04-05 03:47:02.033617,62036,44823164
2020-04-05 03:48:01.969226,62036,44823164
2020-04-05 03:49:02.916154,62036,44823164
2020-04-05 03:50:02.868685,62038,44823714
2020-04-05 03:51:02.802035,62041,44823825
2020-04-05 03:52:02.759490,62041,44823825
2020-04-05 03:53:02.747670,62041,44823825
2020-04-05 03:54:02.697644,62042,44823875
2020-04-05 03:55:02.735577,62042,44823875
2020-04-05 03:56:02.695070,62043,44823925
2020-04-05 03:57:02.632345,62044,44824025
2020-04-05 03:58:02.585390,62045,44824125
2020-04-05 03:59:02.554983,62045,44824125
2020-04-05 04:00:02.539509,62045,44824125
2020-04-05 04:01:02.711334,62046,44824126
2020-04-05 04:02:02.857613,62046,44824126
2020-04-05 04:03:02.781535,62049,44824332
2020-04-05 04:04:02.754460,62049,44824332
2020-04-05 04:05:02.719240,62049,44824332
2020-04-05 04:06:02.698370,62049,44824332
2020-04-05 04:07:02.632954,62050,44824362
2020-04-05 04:08:02.558394,62051,44824862
2020-04-05 04:09:02.507604,62051,44824862
2020-04-05 04:10:02.427406,62051,44824862
2020-04-05 04:11:02.390877,62053,44832882
2020-04-05 04:12:02.323112,62053,44832882
2020-04-05 04:13:02.291054,62053,44832882
2020-04-05 04:14:02.213675,62053,44832882
2020-04-05 04:15:02.139478,62053,44832882
2020-04-05 04:16:02.067648,62053,44832882
2020-04-05 04:17:02.038367,62053,44832882
2020-04-05 04:18:01.956876,62053,44832882
2020-04-05 04:19:02.908578,62055,44832913
2020-04-05 04:20:02.844358,62056,44833013
2020-04-05 04:21:02.772891,62056,44833013
2020-04-05 04:22:02.732409,62058,44833133
2020-04-05 04:23:02.676057,62058,44833133
2020-04-05 04:24:02.590396,62058,44833133
2020-04-05 04:25:02.616453,62059,44833233
2020-04-05 04:26:02.582945,62059,44833233
2020-04-05 04:27:02.552679,62059,44833233
2020-04-05 04:28:02.510175,62060,44834233
2020-04-05 04:29:02.500968,62060,44834233
2020-04-05 04:30:02.431724,62061,44834247
2020-04-05 04:31:03.401907,62061,44834247
2020-04-05 04:32:02.363371,62061,44834247
2020-04-05 04:33:02.327085,62061,44834247
2020-04-05 04:34:02.253021,62061,44834247
2020-04-05 04:35:02.170535,62061,44834247
2020-04-05 04:36:02.170123,62061,44834247
2020-04-05 04:37:02.182878,62061,44834247
2020-04-05 04:38:02.121321,62061,44834247
2020-04-05 04:39:02.099476,62061,44834247
2020-04-05 04:40:02.039426,62062,44834287
2020-04-05 04:41:02.003888,62063,44834292
2020-04-05 04:42:01.934747,62063,44834292
2020-04-05 04:43:02.899287,62063,44834292
2020-04-05 04:44:02.822114,62064,44834297
2020-04-05 04:45:02.778842,62065,44834397
2020-04-05 04:46:02.729586,62066,44834405
2020-04-05 04:47:02.703015,62067,44834505
2020-04-05 04:48:02.676829,62067,44834505
2020-04-05 04:49:02.660651,62069,44835006
2020-04-05 04:50:02.594235,62069,44835006
2020-04-05 04:51:02.557607,62070,44835106
2020-04-05 04:52:02.546034,62070,44835106
2020-04-05 04:53:02.458156,62070,44835106
2020-04-05 04:54:02.400704,62070,44835106
2020-04-05 04:55:02.355639,62071,44835206
2020-04-05 04:57:02.224537,62071,44835206
2020-04-05 04:58:02.224413,62072,44835306
2020-04-05 04:59:02.178688,62072,44835306
2020-04-05 05:00:02.130250,62072,44835306
2020-04-05 05:01:02.282482,62073,44835307
2020-04-05 05:02:02.209335,62073,44835307
2020-04-05 05:03:02.167625,62073,44835307
2020-04-05 05:04:02.110415,62075,44835322
2020-04-05 05:05:02.075280,62076,44835332
2020-04-05 05:06:02.009692,62076,44835332
2020-04-05 05:07:01.938982,62076,44835332
2020-04-05 05:08:02.862318,62078,44836342
2020-04-05 05:09:02.821374,62078,44836342
2020-04-05 05:10:02.798615,62078,44836342
2020-04-05 05:11:02.770409,62079,44836542
2020-04-05 05:12:02.734089,62079,44836542
2020-04-05 05:13:02.706411,62079,44836542
2020-04-05 05:14:02.652409,62080,44837542
2020-04-05 05:15:02.561054,62081,44837547
2020-04-05 05:16:02.530846,62081,44837547
2020-04-05 05:17:02.483020,62081,44837547
2020-04-05 05:18:02.552059,62081,44837547
2020-04-05 05:19:02.473670,62082,44837647
2020-04-05 05:20:02.416556,62085,44838700
2020-04-05 05:21:02.334725,62086,44838900
2020-04-05 05:22:02.261214,62086,44838900
2020-04-05 05:23:02.180185,62086,44838900
2020-04-05 05:24:02.134491,62086,44838900
2020-04-05 05:25:02.112424,62086,44838900
2020-04-05 05:26:02.047212,62086,44838900
2020-04-05 05:27:01.997617,62086,44838900
2020-04-05 05:28:01.928854,62086,44838900
2020-04-05 05:29:02.892003,62087,44838950
2020-04-05 05:30:02.850233,62088,44839050
2020-04-05 05:31:03.011069,62088,44839050
2020-04-05 05:32:01.982805,62088,44839050
2020-04-05 05:33:01.965144,62088,44839050
2020-04-05 05:34:02.934482,62088,44839050
2020-04-05 05:35:02.881013,62088,44839050
2020-04-05 05:36:02.848353,62088,44839050
2020-04-05 05:37:02.809438,62088,44839050
2020-04-05 05:38:02.731400,62088,44839050
2020-04-05 05:39:02.709596,62088,44839050
2020-04-05 05:40:02.615086,62088,44839050
2020-04-05 05:41:02.545306,62088,44839050
2020-04-05 05:42:02.473095,62089,44839150
2020-04-05 05:43:02.432053,62089,44839150
2020-04-05 05:44:02.387942,62089,44839150
2020-04-05 05:45:02.368117,62089,44839150
2020-04-05 05:46:02.318799,62089,44839150
2020-04-05 05:47:02.292510,62089,44839150
2020-04-05 05:48:02.262139,62089,44839150
2020-04-05 05:49:02.221205,62090,44839650
2020-04-05 05:50:02.152233,62093,44842650
2020-04-05 05:51:02.176687,62093,44842650
2020-04-05 05:52:02.142461,62093,44842650
2020-04-05 05:53:02.089097,62094,44843150
2020-04-05 05:54:02.050258,62094,44843150
2020-04-05 05:55:02.002282,62094,44843150
2020-04-05 05:56:01.939285,62094,44843150
2020-04-05 05:57:02.868419,62095,44843200
2020-04-05 05:58:02.850307,62096,44843700
2020-04-05 05:59:02.918522,62096,44843700
2020-04-05 06:00:02.901118,62097,44844700
2020-04-05 06:01:03.087185,62097,44844700
2020-04-05 06:02:02.001832,62097,44844700
2020-04-05 06:03:01.962782,62097,44844700
2020-04-05 06:04:02.902231,62097,44844700
